Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
INDUSINDBK,EQ,10-Dec-18,1566.8,1540,1573,1537.05,1556,1554.45,1558.84,1485061,2314976103,58442,621118,41.82
INDUSINDBK,EQ,11-Dec-18,1554.45,1476.75,1564.75,1475,1556.75,1552.8,1530.32,2294146,3510767156,76259,643340,28.04
INDUSINDBK,EQ,12-Dec-18,1552.8,1565,1589.7,1555,1578.9,1582.2,1571.09,1279021,2009452445,44598,513989,40.19
INDUSINDBK,EQ,13-Dec-18,1582.2,1591.5,1628,1576.95,1608.5,1610.1,1606.03,1283289,2061002260,50649,213355,16.63
INDUSINDBK,EQ,14-Dec-18,1610.1,1610,1613.5,1590.05,1608,1603.85,1600.83,692049,1107853010,39081,237166,34.27
INDUSINDBK,EQ,17-Dec-18,1603.85,1612.9,1639.5,1605,1630.3,1633.35,1626.63,791402,1287319466,46089,246324,31.13
INDUSINDBK,EQ,18-Dec-18,1633.35,1627.9,1644.35,1609,1640.2,1639.55,1629.15,983139,1601676330,47865,378018,38.45
INDUSINDBK,EQ,19-Dec-18,1639.55,1641,1652.7,1609.4,1614.85,1612.65,1631.63,1390871,2269382827,43970,772170,55.52
INDUSINDBK,EQ,20-Dec-18,1612.65,1606.1,1621.75,1593.3,1617.8,1612.85,1608.74,1156454,1860429641,49031,372754,32.23
INDUSINDBK,EQ,21-Dec-18,1612.85,1612.85,1625.95,1572.2,1577.95,1575.65,1593.94,1119348,1784172387,34888,472154,42.18
INDUSINDBK,EQ,24-Dec-18,1575.65,1578,1591.5,1555.95,1562,1562.35,1567.95,757749,1188110162,22766,154965,20.45
INDUSINDBK,EQ,26-Dec-18,1562.35,1559.7,1564.95,1520.3,1563.95,1556.45,1539.42,1712424,2636142818,48861,786276,45.92
INDUSINDBK,EQ,27-Dec-18,1556.45,1577,1593.45,1559.7,1564.2,1564,1574.1,1880388,2959916335,58824,504096,26.81
INDUSINDBK,EQ,28-Dec-18,1564,1578.85,1600.5,1571,1586.5,1583.25,1588.85,1333919,2119394637,58878,366843,27.5
INDUSINDBK,EQ,31-Dec-18,1583.25,1591.3,1604,1585.6,1599.85,1599.3,1596.61,933039,1489702551,47565,369426,39.59
INDUSINDBK,EQ,01-Jan-19,1599.3,1600,1605,1560.55,1594.8,1595.6,1591.48,4043870,6435739430,40222,121070,2.99
INDUSINDBK,EQ,02-Jan-19,1595.6,1587.6,1598,1568.25,1572.05,1576.6,1582.18,1164974,1843200973,48985,392422,33.69
INDUSINDBK,EQ,03-Jan-19,1576.6,1573,1580,1555.65,1557.85,1560.1,1565.21,958038,1499527282,40934,303787,31.71
INDUSINDBK,EQ,04-Jan-19,1560.1,1560.8,1571,1540.2,1545.3,1548.2,1550.74,1868151,2897023589,51198,1069452,57.25
INDUSINDBK,EQ,07-Jan-19,1548.2,1561,1610,1550.5,1558,1559.15,1580.51,3991996,6309384997,87535,888300,22.25
INDUSINDBK,EQ,08-Jan-19,1559.15,1563.15,1588,1551,1577,1577.75,1571.59,1479592,2325305924,50725,452977,30.61
INDUSINDBK,EQ,09-Jan-19,1577.75,1580,1610,1548,1599.7,1601.75,1576.04,6447772,10161973174,201838,1394309,21.62
INDUSINDBK,EQ,10-Jan-19,1601.75,1607.85,1607.85,1554,1563,1565.9,1568.03,4377060,6863363191,163070,1625442,37.14
INDUSINDBK,EQ,11-Jan-19,1565.9,1570,1574,1508.3,1511.85,1515.15,1535.08,3180775,4882731221,115174,1251203,39.34
INDUSINDBK,EQ,14-Jan-19,1515.15,1509,1509,1471,1483.25,1484.05,1485.02,3615252,5368725447,98452,1402819,38.8
INDUSINDBK,EQ,15-Jan-19,1484.05,1491,1504.4,1486,1496.7,1495.2,1495.69,1725819,2581283299,53923,704801,40.84
INDUSINDBK,EQ,16-Jan-19,1495.2,1496,1532,1495.95,1524.9,1526.7,1523.13,2188162,3332862914,123113,1074445,49.1
INDUSINDBK,EQ,17-Jan-19,1526.7,1526.7,1536,1510,1518.25,1523,1519.09,1467807,2229730926,55046,701674,47.8
INDUSINDBK,EQ,18-Jan-19,1523,1523.1,1532.4,1513,1515.1,1516.9,1524.14,1589082,2421989864,107898,976514,61.45
INDUSINDBK,EQ,21-Jan-19,1516.9,1511.3,1517.9,1497,1507.65,1507.6,1508,1606142,2422055246,72144,818485,50.96
INDUSINDBK,EQ,22-Jan-19,1507.6,1502,1506.2,1475,1499,1501.6,1491.46,2666389,3976811745,100276,1611922,60.45
INDUSINDBK,EQ,23-Jan-19,1501.6,1497.15,1509,1486.2,1490.05,1495,1494.65,1441440,2154450313,41774,731422,50.74
INDUSINDBK,EQ,24-Jan-19,1495,1492.2,1500,1478.5,1488.6,1490.3,1488.46,1088512,1620205366,45595,419711,38.56
INDUSINDBK,EQ,25-Jan-19,1490.3,1496.3,1512.4,1478.25,1481.6,1484.9,1498.43,1738412,2604891738,73154,961207,55.29
INDUSINDBK,EQ,28-Jan-19,1484.9,1472.2,1492.95,1437.4,1449,1443.7,1463.9,2246761,3289030568,88148,1219890,54.3
INDUSINDBK,EQ,29-Jan-19,1443.7,1446,1466,1430.25,1462,1461.85,1450.06,1388542,2013475674,65204,630915,45.44
INDUSINDBK,EQ,30-Jan-19,1461.85,1465.9,1490,1458,1470,1476.1,1474.36,3193022,4707666447,123455,2384298,74.67
INDUSINDBK,EQ,31-Jan-19,1476.1,1480,1520.5,1473.1,1501,1505.55,1502.74,2469714,3711335077,97780,1279494,51.81
INDUSINDBK,EQ,01-Feb-19,1505.55,1507.9,1535.4,1496.9,1515.2,1515.15,1517.31,1547424,2347927423,64511,833450,53.86
INDUSINDBK,EQ,04-Feb-19,1515.15,1508.1,1511.45,1469.35,1505,1504.65,1485.91,2054061,3052144471,90035,1264948,61.58
INDUSINDBK,EQ,05-Feb-19,1504.65,1504.85,1557.15,1498.05,1538.8,1541.75,1538.68,1710784,2632356859,74473,612351,35.79
INDUSINDBK,EQ,06-Feb-19,1541.75,1543.75,1543.75,1507,1522.75,1526.05,1524.19,1541770,2349956849,67490,636198,41.26
INDUSINDBK,EQ,07-Feb-19,1526.05,1525,1529.9,1507,1517,1514.95,1516.24,1602553,2429853458,89968,861323,53.75
INDUSINDBK,EQ,08-Feb-19,1514.95,1512.9,1529.5,1490.9,1496.65,1499.05,1506.62,2194466,3306220893,68656,1473918,67.17
INDUSINDBK,EQ,11-Feb-19,1499.05,1502.9,1518,1482,1516.3,1511,1495.95,1387113,2075053477,62129,653045,47.08
INDUSINDBK,EQ,12-Feb-19,1511,1512.1,1522.75,1486.25,1498.8,1497.2,1497.91,1136862,1702912686,44436,610771,53.72
INDUSINDBK,EQ,13-Feb-19,1497.2,1501,1509.7,1484.1,1486,1498.45,1494.69,1113395,1664181973,37219,622880,55.94
INDUSINDBK,EQ,14-Feb-19,1498.45,1491.9,1530.8,1476.05,1518.15,1517.5,1513.07,1756930,2658356975,74903,797637,45.4
INDUSINDBK,EQ,15-Feb-19,1517.5,1515.55,1521.95,1498.7,1505,1509.5,1508.88,1169312,1764353052,48659,604953,51.74
INDUSINDBK,EQ,18-Feb-19,1509.5,1509.5,1524.9,1500,1512.8,1517,1518.11,1040787,1580028188,56709,527305,50.66
INDUSINDBK,EQ,19-Feb-19,1517,1512,1520.9,1471.1,1474.7,1480.5,1496.77,1352025,2023671769,68572,658915,48.74
INDUSINDBK,EQ,20-Feb-19,1480.5,1480,1493.6,1474.1,1479.25,1480.8,1481.22,1688403,2500894579,95199,1047170,62.02
INDUSINDBK,EQ,21-Feb-19,1480.8,1479.45,1494.4,1455,1472.8,1471.55,1472.47,2297058,3382344088,67673,1402756,61.07
INDUSINDBK,EQ,22-Feb-19,1471.55,1474,1486.95,1458.1,1464,1462.8,1470.79,1314113,1932781405,60156,709543,53.99
INDUSINDBK,EQ,25-Feb-19,1462.8,1465.05,1495,1461.05,1488,1491.2,1477.94,1055629,1560160328,59715,455806,43.18
INDUSINDBK,EQ,26-Feb-19,1491.2,1480,1488.85,1461.8,1478,1478.1,1477.07,850891,1256825613,31548,270700,31.81
INDUSINDBK,EQ,27-Feb-19,1478.1,1482.05,1493.95,1458.2,1473.25,1476.7,1474.79,1553126,2290528482,59991,562334,36.21
INDUSINDBK,EQ,28-Feb-19,1476.7,1487.75,1489,1470.5,1474.4,1473.85,1478.7,2400890,3550196624,83484,1345096,56.02
INDUSINDBK,EQ,01-Mar-19,1473.85,1481.7,1519.5,1474.95,1517,1514.1,1497,2243654,3358747128,65645,1255688,55.97
INDUSINDBK,EQ,05-Mar-19,1514.1,1510,1547,1510,1538.7,1541.6,1528.54,1768341,2702979823,87504,742488,41.99
INDUSINDBK,EQ,06-Mar-19,1541.6,1537.5,1541,1522.25,1534,1534.85,1533.43,1694922,2599052460,62549,1156284,68.22
INDUSINDBK,EQ,07-Mar-19,1534.85,1534.9,1544.95,1520.15,1531,1531.25,1532.47,2128646,3262093454,110820,1485293,69.78
INDUSINDBK,EQ,08-Mar-19,1531.25,1529,1531.6,1507.95,1515,1518,1518.16,966595,1467450072,70511,447474,46.29
INDUSINDBK,EQ,11-Mar-19,1518,1520.9,1525,1502.4,1519.1,1514.6,1510.58,2472505,3734911847,55549,1533963,62.04
INDUSINDBK,EQ,12-Mar-19,1514.6,1526,1585,1510.75,1563.7,1569.05,1544.3,7399042,11426331248,139655,3939536,53.24
INDUSINDBK,EQ,13-Mar-19,1569.05,1574.9,1640,1567.9,1636.9,1636.35,1611.47,7407679,11937267432,151456,2985211,40.3
INDUSINDBK,EQ,14-Mar-19,1636.35,1649,1701,1635,1681.85,1682.7,1675.99,6598388,11058844923,138050,2319532,35.15
INDUSINDBK,EQ,15-Mar-19,1682.7,1686,1718,1685.1,1701,1703.25,1708,3884063,6633997573,122177,866959,22.32
INDUSINDBK,EQ,18-Mar-19,1703.25,1708,1734.45,1702.6,1729,1719.1,1717.81,2795278,4801761606,86765,1319625,47.21
INDUSINDBK,EQ,19-Mar-19,1719.1,1730,1735,1718.2,1731,1725.2,1725.5,1738526,2999829285,53564,790260,45.46
INDUSINDBK,EQ,20-Mar-19,1725.2,1729,1730,1708,1717,1713.4,1712.5,1592600,2727328926,41300,977671,61.39
INDUSINDBK,EQ,22-Mar-19,1713.4,1715,1731.55,1694.3,1698.5,1698.6,1707.25,2081172,3553079850,72334,1180400,56.72
INDUSINDBK,EQ,25-Mar-19,1698.6,1682.1,1699.95,1675,1682.9,1683.55,1688.34,1689972,2853241166,52596,1032758,61.11
INDUSINDBK,EQ,26-Mar-19,1683.55,1681,1720,1668.6,1720,1714.65,1690.7,2216791,3747932204,69713,1013689,45.73
INDUSINDBK,EQ,27-Mar-19,1714.65,1730,1813.45,1720.1,1812,1804.25,1785.86,5562677,9934185514,168566,1856867,33.38
INDUSINDBK,EQ,28-Mar-19,1804.25,1812.5,1834.4,1777.15,1813,1821.1,1804.1,4070284,7343205345,103493,1864442,45.81
INDUSINDBK,EQ,29-Mar-19,1821.1,1812.9,1814.95,1770.35,1781,1780,1786.29,2660606,4752603134,130536,1178921,44.31
INDUSINDBK,EQ,01-Apr-19,1780,1797,1799,1739.05,1740.35,1743.05,1754.37,2594605,4551891842,128868,1391203,53.62
INDUSINDBK,EQ,02-Apr-19,1743.05,1754.65,1780,1730.8,1778,1774.55,1765.3,2760486,4873088347,86235,1103805,39.99
INDUSINDBK,EQ,03-Apr-19,1774.55,1784,1818,1761.95,1773,1773.6,1797.25,2494990,4484120710,82785,730548,29.28
INDUSINDBK,EQ,04-Apr-19,1773.6,1773.6,1782.75,1723.25,1742,1736.15,1752.14,2164515,3792535575,92678,1016358,46.96
INDUSINDBK,EQ,05-Apr-19,1736.15,1748,1774.85,1745.15,1765,1767.95,1763.64,1183378,2087054258,54897,273334,23.1
INDUSINDBK,EQ,08-Apr-19,1767.95,1768.9,1798.6,1746.05,1753.2,1751,1776.51,1816648,3227289114,69872,465102,25.6
INDUSINDBK,EQ,09-Apr-19,1751,1758,1772.4,1730.25,1768,1767.1,1750.54,1675803,2933559066,64875,609439,36.37
INDUSINDBK,EQ,10-Apr-19,1767.1,1766.05,1778.95,1742.2,1749.05,1747.45,1763.61,1891510,3335895380,71030,896324,47.39
INDUSINDBK,EQ,11-Apr-19,1747.45,1748.9,1752.9,1727.8,1743,1740.65,1739.12,965883,1679786701,42671,201349,20.85
INDUSINDBK,EQ,12-Apr-19,1740.65,1743.5,1744.45,1726.1,1730,1736.8,1734.81,1029735,1786395430,32157,362837,35.24
INDUSINDBK,EQ,15-Apr-19,1736.8,1743.5,1764.9,1732.8,1751,1748.9,1753.34,973597,1707042575,46796,315199,32.37
INDUSINDBK,EQ,16-Apr-19,1748.9,1753.9,1820,1753,1818,1815.15,1794.26,2593532,4653478404,83120,640893,24.71
INDUSINDBK,EQ,18-Apr-19,1815.15,1816,1823.75,1752.3,1757.6,1764.3,1783.1,1857583,3312265358,64433,699204,37.64
INDUSINDBK,EQ,22-Apr-19,1764.3,1759,1760,1682.95,1688.7,1691,1709.61,2184388,3734455841,71054,840183,38.46
INDUSINDBK,EQ,23-Apr-19,1691,1691,1716,1645,1657.9,1651.35,1680.1,2161145,3630947651,73723,644663,29.83
INDUSINDBK,EQ,24-Apr-19,1651.35,1667,1705,1661.1,1704,1699.25,1685.96,3467827,5846625724,110404,1465907,42.27
INDUSINDBK,EQ,25-Apr-19,1699.25,1716,1724,1673,1675,1683.45,1702.72,3070975,5229020832,73094,1409485,45.9
INDUSINDBK,EQ,26-Apr-19,1683.45,1684,1703.25,1661.5,1696,1698.85,1683.28,1639196,2759219340,48281,590416,36.02
INDUSINDBK,EQ,30-Apr-19,1698.85,1679.9,1679.9,1575.2,1600.3,1606.5,1603.84,5059803,8115125969,155483,2131620,42.13
INDUSINDBK,EQ,02-May-19,1606.5,1601.15,1617.6,1551.5,1555.5,1561.3,1583.1,4071588,6445747173,153217,1905078,46.79
INDUSINDBK,EQ,03-May-19,1561.3,1565,1579,1546.8,1554.15,1556.6,1564.47,2042908,3196071875,62139,445898,21.83
INDUSINDBK,EQ,06-May-19,1556.6,1543.3,1543.3,1521.6,1528,1528.25,1531.02,2018992,3091126313,64346,865403,42.86
INDUSINDBK,EQ,07-May-19,1528.25,1539.8,1542,1495.5,1518,1515.8,1514.57,3333379,5048638755,72365,1276378,38.29
INDUSINDBK,EQ,08-May-19,1515.8,1515.8,1525.95,1482.1,1485.6,1488.75,1500.56,2652472,3980186762,141087,1239676,46.74
INDUSINDBK,EQ,09-May-19,1488.75,1486,1489,1468.85,1476.5,1476.55,1478.79,3040828,4496753172,81572,1755870,57.74
INDUSINDBK,EQ,10-May-19,1476.55,1478.55,1492.5,1430,1431,1439.9,1457.56,2304082,3358332692,72264,731712,31.76
INDUSINDBK,EQ,13-May-19,1439.9,1434,1446,1387.25,1390,1393.3,1422.81,2608583,3711511665,86126,885990,33.96
INDUSINDBK,EQ,14-May-19,1393.3,1393.3,1442,1386.5,1436,1432.7,1415.77,5582146,7903026992,150079,3247722,58.18
INDUSINDBK,EQ,15-May-19,1432.7,1436,1452,1373,1374.4,1379,1418.82,3321014,4711936890,80868,1446181,43.55
INDUSINDBK,EQ,16-May-19,1379,1382,1382,1348.1,1356.6,1358.2,1363.76,4571270,6234104934,136150,2838260,62.09
INDUSINDBK,EQ,17-May-19,1358.2,1368,1392,1365,1371.1,1373.55,1375.47,3070835,4223836691,132368,1561524,50.85
INDUSINDBK,EQ,20-May-19,1373.55,1400,1505.65,1400,1494,1494.65,1459.52,4545248,6633878296,183078,2389099,52.56
INDUSINDBK,EQ,21-May-19,1494.65,1499.9,1514,1443,1444.15,1447.75,1466.99,3331988,4888009267,110601,1098031,32.95
INDUSINDBK,EQ,22-May-19,1447.75,1446.95,1536.85,1382.3,1528,1518.9,1474.39,18578611,27392198755,442276,5091405,27.4
INDUSINDBK,EQ,23-May-19,1518.9,1547,1640,1543.15,1597.9,1598.75,1604.14,12378857,19857377969,362530,4439520,35.86
INDUSINDBK,EQ,24-May-19,1598.75,1608.7,1658,1594,1644.95,1648.9,1627.47,6065381,9871215115,190010,2148762,35.43
INDUSINDBK,EQ,27-May-19,1648.9,1647.9,1647.9,1607,1616,1612.8,1625.45,2426340,3943887838,81697,757233,31.21
INDUSINDBK,EQ,28-May-19,1612.8,1615,1632,1596.7,1617.8,1619.65,1617.39,2044030,3305993813,73786,480333,23.5
INDUSINDBK,EQ,29-May-19,1619.65,1617,1629.35,1602.05,1607.7,1608.65,1617.31,1628713,2634125796,55453,524490,32.2
INDUSINDBK,EQ,30-May-19,1608.65,1608.6,1621.6,1580.55,1590.9,1586.9,1593.85,4997347,7965025097,106665,2763314,55.3
INDUSINDBK,EQ,31-May-19,1586.9,1599,1610.95,1555.05,1606,1605.35,1597.24,3138032,5012188934,113272,1300363,41.44
INDUSINDBK,EQ,03-Jun-19,1605.35,1600.1,1667,1589.7,1658,1662.65,1628.42,3064055,4989575629,118771,901255,29.41
INDUSINDBK,EQ,04-Jun-19,1662.65,1663,1672.95,1630,1642.4,1638,1654.12,2614383,4324511699,91013,516330,19.75
INDUSINDBK,EQ,06-Jun-19,1638,1634.7,1634.7,1510,1526,1522.65,1554.33,6402947,9952309183,163725,2427312,37.91
INDUSINDBK,EQ,07-Jun-19,1522.65,1530,1560,1482.05,1557,1552.2,1528.17,6289576,9611552350,185058,1159779,18.44
INDUSINDBK,EQ,10-Jun-19,1552.2,1564,1585.1,1536.15,1551,1551.65,1563.38,3211040,5020077000,131357,735396,22.9
INDUSINDBK,EQ,11-Jun-19,1551.65,1564,1595.3,1563,1594,1590.6,1581.11,3468327,5483802586,137161,977833,28.19
INDUSINDBK,EQ,12-Jun-19,1590.6,1597,1602.6,1561.2,1566,1569.85,1583.92,3504083,5550182755,107517,1349583,38.51
INDUSINDBK,EQ,13-Jun-19,1569.85,1520,1525,1440,1497.35,1488.85,1477.63,10175722,15035948589,288670,2404040,23.63
INDUSINDBK,EQ,14-Jun-19,1488.85,1493,1495,1411.25,1420.5,1426.8,1436.23,10500760,15081481726,230107,2983744,28.41
INDUSINDBK,EQ,17-Jun-19,1426.8,1427.5,1449.9,1396.2,1403.05,1399.65,1408.37,7360154,10365814514,193639,2752860,36.56
INDUSINDBK,EQ,18-Jun-19,1399.65,1410.5,1444.85,1400.1,1406,1409,1425.36,6611201,9423364235,177656,1197251,17.64
INDUSINDBK,EQ,19-Jun-19,1409,1424.8,1439,1370.1,1371,1381.35,1404.79,5716245,8030124963,138772,1851924,32.4
INDUSINDBK,EQ,20-Jun-19,1381.35,1380,1441.1,1348,1438,1435.6,1408.17,7571159,10661501764,227860,1648677,21.78
INDUSINDBK,EQ,21-Jun-19,1435.6,1445,1465,1419.15,1444.9,1448.65,1445.74,4913512,7103671176,111787,1551744,31.58
INDUSINDBK,EQ,24-Jun-19,1448.65,1483,1485,1449.05,1459,1461.55,1463.17,4102227,6002265459,117405,734980,17.92
INDUSINDBK,EQ,25-Jun-19,1461.55,1455.05,1460.5,1441.55,1451.75,1449.65,1451.49,2445906,3550210685,62085,930174,38.03
INDUSINDBK,EQ,26-Jun-19,1449.65,1450,1452.6,1427.25,1433,1434.8,1439.11,2478755,3567193965,65981,954084,38.49
INDUSINDBK,EQ,27-Jun-19,1434.8,1439,1464.3,1435.2,1450.05,1450.2,1452.15,4007859,5820012235,108710,1380122,34.44
INDUSINDBK,EQ,28-Jun-19,1450.2,1458,1458,1400,1420,1410.5,1422.9,4108364,5845796234,116559,1311771,31.93
INDUSINDBK,EQ,01-Jul-19,1410.5,1427.9,1442.15,1416.35,1436,1433.6,1428.48,3446607,4923419269,88171,1329788,38.58
INDUSINDBK,EQ,02-Jul-19,1433.6,1447,1452,1410.1,1420.6,1416.55,1428.01,3100554,4427611984,93894,1214314,39.16
INDUSINDBK,EQ,03-Jul-19,1416.55,1430,1479.5,1423.4,1473,1470.6,1455.45,5366734,7810993522,132922,1287364,23.99
INDUSINDBK,EQ,04-Jul-19,1470.6,1473,1513.5,1466.3,1492.3,1493.1,1498.77,4799912,7193987448,125098,950881,19.81
INDUSINDBK,EQ,05-Jul-19,1493.1,1498.7,1540,1484.4,1527,1532.55,1517.17,5145552,7806660852,130591,1536986,29.87
INDUSINDBK,EQ,08-Jul-19,1532.55,1515.25,1544.95,1470.85,1476.35,1476.5,1505.51,3857205,5807076938,100596,866561,22.47
INDUSINDBK,EQ,09-Jul-19,1476.5,1476.5,1509.35,1457.1,1495.95,1492.1,1488.02,3733488,5555523332,120351,1500820,40.2
INDUSINDBK,EQ,10-Jul-19,1492.1,1501,1520.75,1468.6,1490.05,1487.25,1495.7,3222571,4820006306,90226,673132,20.89
INDUSINDBK,EQ,11-Jul-19,1487.25,1504,1556,1495,1541,1541.25,1529.24,4337246,6632678464,128387,784493,18.09
INDUSINDBK,EQ,12-Jul-19,1541.25,1550,1562.5,1493.65,1517.05,1509.5,1534.11,10637123,16318498769,310027,1932915,18.17
INDUSINDBK,EQ,15-Jul-19,1509.5,1529.95,1530,1468,1473.45,1475.1,1494.21,5656516,8451995363,158610,1860746,32.9
INDUSINDBK,EQ,16-Jul-19,1475.1,1485,1485,1460.05,1476.1,1473.2,1472.49,3863867,5689499854,103520,1314905,34.03
INDUSINDBK,EQ,17-Jul-19,1473.2,1482.8,1508.55,1457,1504,1501.25,1481.9,5290039,7839324278,136413,1901884,35.95
INDUSINDBK,EQ,18-Jul-19,1501.25,1496.05,1503,1468.35,1473,1471.45,1482.03,2404071,3562895114,77459,571646,23.78
INDUSINDBK,EQ,19-Jul-19,1471.45,1480,1488.7,1407.2,1419,1422.15,1435.75,4698852,6746391429,138219,1754703,37.34
INDUSINDBK,EQ,22-Jul-19,1422.15,1418.95,1428.8,1382,1412.05,1418.4,1407.09,4578591,6442496010,178732,1775170,38.77
INDUSINDBK,EQ,23-Jul-19,1418.4,1425.7,1432.8,1404.4,1413.05,1416.75,1419.21,2946083,4181110151,89783,1108606,37.63
INDUSINDBK,EQ,24-Jul-19,1416.75,1407.2,1426.35,1353.35,1366,1362,1379.97,4148585,5724907390,143160,1207128,29.1
INDUSINDBK,EQ,25-Jul-19,1362,1368,1419.35,1367,1394.95,1391.65,1397.57,6816446,9526484646,196549,3159217,46.35
INDUSINDBK,EQ,26-Jul-19,1391.65,1400.5,1422,1386.55,1416.5,1415.5,1405.28,3106622,4365676527,107569,1076058,34.64
INDUSINDBK,EQ,29-Jul-19,1415.5,1410,1436,1402.1,1431.5,1432.3,1421.78,3185949,4529711874,112304,1288365,40.44
INDUSINDBK,EQ,30-Jul-19,1432.3,1436.05,1447.6,1317.65,1329.7,1337.3,1397.94,8804120,12307658545,170317,4880894,55.44
INDUSINDBK,EQ,31-Jul-19,1337.3,1317.65,1419.7,1312,1408.05,1412.85,1385.58,7730088,10710670565,204211,2150141,27.82
INDUSINDBK,EQ,01-Aug-19,1412.85,1390.1,1435,1365,1399.1,1398.65,1405.49,9532030,13397160217,173210,4504620,47.26
INDUSINDBK,EQ,02-Aug-19,1398.65,1396,1412.5,1366.45,1383,1382.9,1388.51,4625690,6422831024,122843,1276882,27.6
INDUSINDBK,EQ,05-Aug-19,1382.9,1365,1404.7,1350,1400,1388.2,1369.71,6796784,9309622688,143892,3522795,51.83
INDUSINDBK,EQ,06-Aug-19,1388.2,1388.2,1430,1377.75,1416.3,1417.1,1418.84,3140739,4456193445,109991,730988,23.27
INDUSINDBK,EQ,07-Aug-19,1417.1,1417,1462.05,1415.45,1430,1426.35,1441.16,6078493,8760064825,155171,3017029,49.63
INDUSINDBK,EQ,08-Aug-19,1426.35,1430,1430,1372.95,1421.35,1414.05,1396.19,5079904,7092527363,152488,1826087,35.95
INDUSINDBK,EQ,09-Aug-19,1414.05,1435,1435,1405.3,1415,1413.4,1420.76,4666041,6629329575,114707,2090669,44.81
INDUSINDBK,EQ,13-Aug-19,1413.4,1415,1417.15,1352.2,1375.25,1373.45,1386.48,3477027,4820820202,111632,1419304,40.82
INDUSINDBK,EQ,14-Aug-19,1373.45,1389,1408.8,1377.1,1400.1,1400.85,1398.28,2823062,3947418653,80362,1142982,40.49
INDUSINDBK,EQ,16-Aug-19,1400.85,1380,1445,1375,1435.1,1439.1,1417.81,3127077,4433610975,86536,919837,29.42
INDUSINDBK,EQ,19-Aug-19,1439.1,1442,1457.9,1430.55,1439,1442.5,1446.23,2484182,3592696018,72786,668196,26.9
INDUSINDBK,EQ,20-Aug-19,1442.5,1451,1451.95,1388.1,1404.1,1404.85,1406.47,3395591,4775813642,96659,742991,21.88
INDUSINDBK,EQ,21-Aug-19,1404.85,1412.5,1412.85,1357.85,1364.5,1367.2,1388.01,2929477,4066140514,88178,793029,27.07
INDUSINDBK,EQ,22-Aug-19,1367.2,1365.95,1365.95,1330.05,1339.75,1335.65,1340.92,4436240,5948652864,145378,2077062,46.82
INDUSINDBK,EQ,23-Aug-19,1335.65,1339.6,1343.65,1280.1,1311.85,1310.5,1315.2,7921907,10418918567,176575,2739142,34.58
INDUSINDBK,EQ,26-Aug-19,1310.5,1346.05,1354.9,1267.25,1343.1,1348.5,1310.65,7080111,9279536144,210541,1417289,20.02
INDUSINDBK,EQ,27-Aug-19,1348.5,1360,1401.7,1355.25,1390,1386.1,1384.95,4755041,6585511112,142491,1186140,24.94
INDUSINDBK,EQ,28-Aug-19,1386.1,1379,1406.5,1353.7,1361.75,1365.85,1386.99,8031108,11139055953,181714,3967522,49.4
INDUSINDBK,EQ,29-Aug-19,1365.85,1357,1381,1338,1355,1350.55,1355.28,4555489,6173955078,101002,1598544,35.09
INDUSINDBK,EQ,30-Aug-19,1350.55,1359.05,1401.65,1330.15,1397.6,1395.75,1369.79,5254735,7197891498,117078,1564309,29.77
INDUSINDBK,EQ,03-Sep-19,1395.75,1380,1387.95,1335.6,1343.95,1343.95,1368.12,6169187,8440185606,80026,3525503,57.15
INDUSINDBK,EQ,04-Sep-19,1343.95,1339,1343.95,1296.55,1315.4,1317.6,1316.7,6069299,7991446474,202483,1894211,31.21
INDUSINDBK,EQ,05-Sep-19,1317.6,1327,1335,1303.45,1307,1308.1,1314.73,3820454,5022853073,123382,1111832,29.1
INDUSINDBK,EQ,06-Sep-19,1308.1,1321.1,1340,1311.3,1330,1331.1,1326.41,2744448,3640249693,73832,827252,30.14
INDUSINDBK,EQ,09-Sep-19,1331.1,1330,1340.95,1308,1335,1335,1329.04,3024923,4020232100,67136,687228,22.72
INDUSINDBK,EQ,11-Sep-19,1335,1340.6,1380,1340,1369.85,1372.15,1366.55,2958610,4043094596,78156,817683,27.64
INDUSINDBK,EQ,12-Sep-19,1372.15,1379,1412,1375.4,1389,1390.25,1396.09,3847286,5371170033,113666,1151757,29.94
INDUSINDBK,EQ,13-Sep-19,1390.25,1389,1406.7,1371,1398.4,1398.6,1387.15,3506741,4864388421,85545,773633,22.06
INDUSINDBK,EQ,16-Sep-19,1398.6,1380.05,1395,1365,1376.5,1375.95,1380.41,2406553,3322037992,79085,501024,20.82
INDUSINDBK,EQ,17-Sep-19,1375.95,1376,1384.9,1325.25,1334,1332.6,1357.6,3418892,4641500916,88519,862250,25.22
INDUSINDBK,EQ,18-Sep-19,1332.6,1340,1349,1321.8,1333.45,1330.4,1336.71,3466276,4633395642,104273,987785,28.5
INDUSINDBK,EQ,19-Sep-19,1330.4,1332.9,1333.3,1278.15,1280.5,1282.25,1293.95,4668596,6040939820,131898,1103238,23.63
INDUSINDBK,EQ,20-Sep-19,1282.25,1289,1454.4,1271.5,1422.5,1419.6,1377.42,12418793,17105882796,303457,4130430,33.26
INDUSINDBK,EQ,23-Sep-19,1419.6,1462,1548.15,1462,1516,1511.55,1515.86,8634884,13089299529,239905,3315918,38.4
